Plot,DBH_11,DC_2011,Status_2011,DBH_17,Status_2017,DC_2017,Treatment,Treatment_Title,count,DDD,Growing.Space
bn1,102.1,,1,103.2,1,,bn,Burn/No Thin,1,0,33.14
bn1,20.4,,1,22.1,1,,bn,Burn/No Thin,1,0,33.363
bn1,15.4,,1,17.7,1,,bn,Burn/No Thin,1,0,13.607
bn1,80.7,,1,88.8,1,,bn,Burn/No Thin,1,0,14.637
bn1,15.7,,1,18.2,1,,bn,Burn/No Thin,1,0,4.545
bc1,112.5,,1,114.4,2,2,bc,Burn/Understory Thin,1,1,191.167
bn3,44.1,,1,43.4,1,,bn,Burn/No Thin,1,0,34.172
bc1,105.6,,1,105.1,2,2,bc,Burn/Understory Thin,1,1,125.009
bc1,200.6,,1,201.3,1,,bc,Burn/Understory Thin,1,0,72.945
bc1,95.7,,1,97,2,3,bc,Burn/Understory Thin,1,1,182.418
bn3,5.9,,1,7.2,2,1,bn,Burn/No Thin,1,1,22.222
bn3,67.1,,1,71.1,1,,bn,Burn/No Thin,1,0,28.633
bn3,59.6,,1,64.7,1,,bn,Burn/No Thin,1,0,116.709
bc1,23.3,,1,25.2,1,,bc,Burn/Understory Thin,1,0,55.475
bc1,104.5,,1,106.8,1,,bc,Burn/Understory Thin,1,0,46.487
bn3,46,,1,48.9,1,,bn,Burn/No Thin,1,0,66.519
bc1,8.8,,1,9.1,1,,bc,Burn/Understory Thin,1,0,9.764
bc1,14.3,,1,21.5,1,,bc,Burn/Understory Thin,1,0,8.521
bn3,15.5,,1,16.5,1,,bn,Burn/No Thin,1,0,21.093
bn3,11,,1,12.4,1,,bn,Burn/No Thin,1,0,33.88
bn3,9,,1,9,2,1,bn,Burn/No Thin,1,1,35.277
bc1,105.2,,1,107.3,2,1,bc,Burn/Understory Thin,1,1,36.424
bn3,10.8,,1,13,1,,bn,Burn/No Thin,1,0,42.271
bc1,14.8,,1,16.9,1,,bc,Burn/Understory Thin,1,0,25.123
bn3,72.1,,1,75.6,1,,bn,Burn/No Thin,1,0,63.253
bc1,92.3,,1,92.1,2,2,bc,Burn/Understory Thin,1,1,46.814
bc1,23.7,,1,26.5,1,,bc,Burn/Understory Thin,1,0,19.325
bn3,12.6,,1,12.5,1,,bn,Burn/No Thin,1,0,24.732
bn3,10,,1,12.9,1,,bn,Burn/No Thin,1,0,11.654
bn3,10.4,,1,13.7,1,,bn,Burn/No Thin,1,0,31.136
bc1,33.2,,1,36.8,1,,bc,Burn/Understory Thin,1,0,35.856
bc1,16.9,,1,17.2,1,,bc,Burn/Understory Thin,1,0,85.945
bc1,95,,1,96.6,1,,bc,Burn/Understory Thin,1,0,94.814
bn3,35,,1,35,1,,bn,Burn/No Thin,1,0,9.766
bc1,51.1,,1,50.8,2,2,bc,Burn/Understory Thin,1,1,12.75
bc1,98.5,,1,102.4,1,,bc,Burn/Understory Thin,1,0,148.996
bc1,5,,1,19.2,1,,bc,Burn/Understory Thin,1,0,27.043
bn3,39.7,,1,39.8,1,,bn,Burn/No Thin,1,0,24.695
bc1,22.1,,1,26.7,1,,bc,Burn/Understory Thin,1,0,24.28
bc1,12.2,,1,14.4,1,,bc,Burn/Understory Thin,1,0,64.753
bn3,17.9,,1,20.9,1,,bn,Burn/No Thin,1,0,61.666
bn3,10.5,,1,14.4,1,,bn,Burn/No Thin,1,0,49.922
bc1,23,,1,28.8,1,,bc,Burn/Understory Thin,1,0,12.028
bn3,64.2,,1,73.3,2,1,bn,Burn/No Thin,1,1,102.206
bc1,20.2,,1,21.6,2,3,bc,Burn/Understory Thin,1,1,52.354
bn3,81.2,,1,81.2,2,1,bn,Burn/No Thin,1,1,40.715
bn3,59.6,,1,60.8,1,,bn,Burn/No Thin,1,0,29.798
bc1,14,,1,14.3,1,,bc,Burn/Understory Thin,1,0,42.338
bc1,85.9,,1,88.9,1,,bc,Burn/Understory Thin,1,0,33.889
bc1,7.8,,1,8.7,2,1,bc,Burn/Understory Thin,1,1,22.483
bc1,21.2,,1,25.6,1,,bc,Burn/Understory Thin,1,0,53.303
bc1,88.2,,1,90.8,2,1,bc,Burn/Understory Thin,1,1,48.265
bc1,23.8,,1,27.8,1,,bc,Burn/Understory Thin,1,0,50.91
bc1,97.6,,1,101.2,1,,bc,Burn/Understory Thin,1,0,7.749
bc1,15.7,,1,17.7,1,,bc,Burn/Understory Thin,1,0,9.527
bn3,22.9,,1,15.1,1,,bn,Burn/No Thin,1,0,39.167
bn3,22.8,,1,27.4,1,,bn,Burn/No Thin,1,0,96.337
bn3,120.4,,1,123.6,1,,bn,Burn/No Thin,1,0,47.61
bn3,11.8,,1,12.4,1,,bn,Burn/No Thin,1,0,15.595
bn3,19.5,,1,22.7,1,,bn,Burn/No Thin,1,0,20.751
bn3,124.1,,1,125.2,1,,bn,Burn/No Thin,1,0,70.959
bc1,7.6,,1,8.4,1,,bc,Burn/Understory Thin,1,0,41.55
bn3,14.3,,1,14.3,1,,bn,Burn/No Thin,1,0,59.816
bc1,13.3,,1,15.5,1,,bc,Burn/Understory Thin,1,0,14.294
bn3,104.4,,1,104.3,1,,bn,Burn/No Thin,1,0,21.201
bc1,86.2,,1,88.5,1,,bc,Burn/Understory Thin,1,0,68.529
bn3,52.4,,1,54.4,1,,bn,Burn/No Thin,1,0,48.407
bn3,9.7,,1,12.5,1,,bn,Burn/No Thin,1,0,3.584
bn3,5.7,,1,6.6,1,,bn,Burn/No Thin,1,0,34.775
bn3,9.6,,1,11.2,2,1,bn,Burn/No Thin,1,1,6.765
bn3,14.3,,1,14.3,1,,bn,Burn/No Thin,1,0,1.868
bc1,22.3,,1,23.9,1,,bc,Burn/Understory Thin,1,0,9.671
bn3,62.5,,1,65.3,1,,bn,Burn/No Thin,1,0,7.649
bn3,13.5,,1,14.2,1,,bn,Burn/No Thin,1,0,17.648
bn3,14.8,,1,19.3,2,1,bn,Burn/No Thin,1,1,78.336
bn3,66.3,,1,69.2,1,,bn,Burn/No Thin,1,0,10.345
bn3,21.5,,1,22.8,1,,bn,Burn/No Thin,1,0,2.116
bn3,18.7,,1,18.5,2,2,bn,Burn/No Thin,1,1,5.473
bn3,26.8,,1,30.9,1,,bn,Burn/No Thin,1,0,115.118
bn3,8.4,,1,10,2,1,bn,Burn/No Thin,1,1,21.888
bc1,23.5,,1,29.3,1,,bc,Burn/Understory Thin,1,0,24.7
bn3,64.5,,1,66.7,1,,bn,Burn/No Thin,1,0,7.249
bn3,28.5,,1,30.4,1,,bn,Burn/No Thin,1,0,66.643
bc1,20.3,,1,25.1,1,,bc,Burn/Understory Thin,1,0,3.099
bn3,18.2,,1,20.8,2,1,bn,Burn/No Thin,1,1,5.617
bn3,15.2,,1,17.1,1,,bn,Burn/No Thin,1,0,24.87
bn3,75.2,,1,75,1,,bn,Burn/No Thin,1,0,44.247
bc1,95.2,,1,98.8,1,,bc,Burn/Understory Thin,1,0,23.99
bn3,39.1,,1,41.2,1,,bn,Burn/No Thin,1,0,12.698
bc1,17.8,,1,21.4,1,,bc,Burn/Understory Thin,1,0,26.444
bn3,13.8,,1,13.8,1,,bn,Burn/No Thin,1,0,17.691
bn3,53.6,,1,58.1,1,,bn,Burn/No Thin,1,0,18.069
bn3,60.7,,1,65.6,1,,bn,Burn/No Thin,1,0,99.118
bn3,38.3,,1,39.9,2,2,bn,Burn/No Thin,1,1,18.42
bn3,38.1,,1,42.3,1,,bn,Burn/No Thin,1,0,14.325
bc1,7.4,,1,8.2,2,2,bc,Burn/Understory Thin,1,1,14.294
bn3,22.6,,1,25.9,1,,bn,Burn/No Thin,1,0,4.201
bn3,33.7,,1,35.2,1,,bn,Burn/No Thin,1,0,2.522
bn3,9.4,,1,11.9,2,1,bn,Burn/No Thin,1,1,15.019
bn3,9.2,,1,11.1,1,,bn,Burn/No Thin,1,0,33.21
bn3,8.8,,1,12.1,2,1,bn,Burn/No Thin,1,1,82.511
bc1,6.9,,1,10.1,1,,bc,Burn/Understory Thin,1,0,28.715
bn3,15.9,,1,17.3,1,,bn,Burn/No Thin,1,0,13.456
bc1,104,,1,102.2,1,,bc,Burn/Understory Thin,1,0,113.465
bn3,37.9,,1,40.7,1,,bn,Burn/No Thin,1,0,11.444
bn3,18,,1,19.4,1,,bn,Burn/No Thin,1,0,11.804
bn3,18.3,,1,19.1,1,,bn,Burn/No Thin,1,0,24.935
bn3,61.3,,1,63.7,1,,bn,Burn/No Thin,1,0,59.169
bn3,52.6,,1,53.7,1,,bn,Burn/No Thin,1,0,21.397
bc1,123.8,,1,130.8,2,1,bc,Burn/Understory Thin,1,1,35.048
bn3,64.8,,1,65.8,1,,bn,Burn/No Thin,1,0,13.88
bn3,8,,1,8,1,,bn,Burn/No Thin,1,0,27.723
bn3,8.2,,1,9.1,2,1,bn,Burn/No Thin,1,1,4.568
bn3,63.3,,1,66.3,1,,bn,Burn/No Thin,1,0,13.569
bn3,7.5,,1,9,2,1,bn,Burn/No Thin,1,1,34.568
bn3,12.3,,1,15.9,1,,bn,Burn/No Thin,1,0,20.835
bn3,21.6,,1,23.6,1,,bn,Burn/No Thin,1,0,17.376
bn3,52,,1,57.8,1,,bn,Burn/No Thin,1,0,70.529
bc1,129.8,,1,131.9,1,,bc,Burn/Understory Thin,1,0,54.05
bc1,94.2,,1,94.4,2,3,bc,Burn/Understory Thin,1,1,99.055
bn3,99.9,,1,100.3,1,,bn,Burn/No Thin,1,0,50.403
bn3,50.2,,1,51.8,2,1,bn,Burn/No Thin,1,1,10.614
bc1,16.8,,1,17.2,1,,bc,Burn/Understory Thin,1,0,28.564
bc1,84.7,,1,84.6,2,3,bc,Burn/Understory Thin,1,1,110.702
bn3,9.7,,1,12,1,,bn,Burn/No Thin,1,0,14.059
bc1,19.4,,1,21.2,1,,bc,Burn/Understory Thin,1,0,28.822
bc1,8.9,,1,15.2,1,,bc,Burn/Understory Thin,1,0,120.084
bn3,6.3,,1,7.4,2,1,bn,Burn/No Thin,1,1,14.631
bc1,16.2,,1,13.2,1,,bc,Burn/Understory Thin,1,0,7.758
bc1,16.8,,1,16.8,1,,bc,Burn/Understory Thin,1,0,45.692
bc1,13.6,,1,16.5,1,,bc,Burn/Understory Thin,1,0,52.649
bn3,8.2,,1,8.2,1,,bn,Burn/No Thin,1,0,33.089
bn3,7,,1,7,2,1,bn,Burn/No Thin,1,1,46.882
bn3,10.1,,1,12.2,1,,bn,Burn/No Thin,1,0,41.263
bn3,90.9,,1,93.2,1,,bn,Burn/No Thin,1,0,41.14
bn3,38.7,,1,41.2,1,,bn,Burn/No Thin,1,0,26.74
bn3,10.4,,1,12.2,1,,bn,Burn/No Thin,1,0,19.212
bn3,10.6,,1,10.4,2,1,bn,Burn/No Thin,1,1,7.297
bc1,107.1,,1,114,1,,bc,Burn/Understory Thin,1,0,11.812
bn3,15.5,,1,16.5,1,,bn,Burn/No Thin,1,0,9.942
bn3,47.6,,1,53.2,1,,bn,Burn/No Thin,1,0,40.423
bn3,82.9,,1,85.1,1,,bn,Burn/No Thin,1,0,80.164
bn3,41.2,,1,44.1,2,1,bn,Burn/No Thin,1,1,27.582
bc1,12.4,,1,15.8,1,,bc,Burn/Understory Thin,1,0,11.538
bn3,85,,1,86.8,1,,bn,Burn/No Thin,1,0,2.618
bn3,44.3,,1,46.3,1,,bn,Burn/No Thin,1,0,6.434
bn3,112.7,,1,114,2,2,bn,Burn/No Thin,1,1,65.2
bn3,74,,1,79.2,2,3,bn,Burn/No Thin,1,1,57.438
bn3,73,,1,75.4,1,,bn,Burn/No Thin,1,0,24.544
bc1,91.3,,1,94.2,2,1,bc,Burn/Understory Thin,1,1,74.888
bc1,110.6,,1,110.5,2,3,bc,Burn/Understory Thin,1,1,109.014
bn3,55.5,,1,58.8,1,,bn,Burn/No Thin,1,0,18.414
bc1,105.3,,1,104.5,2,1,bc,Burn/Understory Thin,1,1,31.245
bc1,22.2,,1,27.1,1,,bc,Burn/Understory Thin,1,0,32.463
bn3,123.9,,1,124.3,1,,bn,Burn/No Thin,1,0,48.958
bc1,23.1,,1,27.7,1,,bc,Burn/Understory Thin,1,0,26.332
bc1,15.3,,1,19,1,,bc,Burn/Understory Thin,1,0,51.892
bc1,115.8,,1,118,2,1,bc,Burn/Understory Thin,1,1,9.119
bc1,57.2,,1,55.6,2,1,bc,Burn/Understory Thin,1,1,1.965
bn3,51.7,,1,54.1,1,,bn,Burn/No Thin,1,0,40.854
bn3,50.9,,1,52.2,1,,bn,Burn/No Thin,1,0,2.369
bn3,64.8,,1,66.4,2,2,bn,Burn/No Thin,1,1,2.898
bn3,62.9,,1,63.6,2,2,bn,Burn/No Thin,1,1,13.038
bn3,11.4,,1,13.7,1,,bn,Burn/No Thin,1,0,18.26
bn3,96.9,,1,98.6,1,,bn,Burn/No Thin,1,0,31.695
bc1,20.9,,1,24.8,1,,bc,Burn/Understory Thin,1,0,44.999
bn3,19.3,,1,20.4,1,,bn,Burn/No Thin,1,0,9.054
bn3,7.5,,1,7.1,1,,bn,Burn/No Thin,1,0,6.211
bn3,16.7,,1,17.5,1,,bn,Burn/No Thin,1,0,5.989
bn3,50.4,,1,53.9,1,,bn,Burn/No Thin,1,0,140.101
bn3,37.3,,1,41.6,2,2,bn,Burn/No Thin,1,1,10.672
bn3,35.8,,1,38.4,1,,bn,Burn/No Thin,1,0,10.488
bc1,15.7,,1,15.5,2,2,bc,Burn/Understory Thin,1,1,9.889
bc1,66.8,,1,67.7,1,,bc,Burn/Understory Thin,1,0,39.295
bc1,27.2,,1,29,1,,bc,Burn/Understory Thin,1,0,7.583
bc1,20.2,,1,21.4,1,,bc,Burn/Understory Thin,1,0,40.947
bn3,19.3,,1,21.1,1,,bn,Burn/No Thin,1,0,51.015
bc1,24.7,,1,24.9,2,3,bc,Burn/Understory Thin,1,1,33.16
bn3,19.9,,1,20.1,2,1,bn,Burn/No Thin,1,1,12.564
bn3,72.2,,1,75.6,1,,bn,Burn/No Thin,1,0,25.81
bc1,8.9,,1,9.4,1,,bc,Burn/Understory Thin,1,0,4.078
bc1,16.5,,1,20.8,1,,bc,Burn/Understory Thin,1,0,21.415
bn3,49.3,,1,50.5,1,,bn,Burn/No Thin,1,0,8.475
bn3,9,,1,10.6,1,,bn,Burn/No Thin,1,0,52.389
bn3,23.5,,1,26.2,1,,bn,Burn/No Thin,1,0,6.161
bn3,82.5,,1,84.6,1,,bn,Burn/No Thin,1,0,17.936
bn3,101.4,,1,102.5,2,1,bn,Burn/No Thin,1,1,7.714
bn3,6.4,,1,8,1,,bn,Burn/No Thin,1,0,33.589
bc1,83.3,,1,83.6,1,,bc,Burn/Understory Thin,1,0,49.341
bc1,13.4,,1,15.9,1,,bc,Burn/Understory Thin,1,0,44.013
bn3,5.8,,1,5.8,2,1,bn,Burn/No Thin,1,1,31.911
bc1,60.3,,1,100.1,2,1,bc,Burn/Understory Thin,1,1,48.577
bn3,23.1,,1,25.7,1,,bn,Burn/No Thin,1,0,3.709
bn3,47.3,,1,48.2,2,2,bn,Burn/No Thin,1,1,55.352
bn3,42.1,,1,42.1,1,,bn,Burn/No Thin,1,0,14.748
bc1,7.7,,1,8.6,1,,bc,Burn/Understory Thin,1,0,10.568
bc1,12.9,,1,16.2,1,,bc,Burn/Understory Thin,1,0,55.977
bn3,6.5,,1,8.3,2,2,bn,Burn/No Thin,1,1,11.179
bc1,31,,1,34.2,1,,bc,Burn/Understory Thin,1,0,14.331
bn3,16.9,,1,17.7,1,,bn,Burn/No Thin,1,0,38.89
bc1,10.1,,1,11.5,2,2,bc,Burn/Understory Thin,1,1,37.22
bn3,34.4,,1,37.5,1,,bn,Burn/No Thin,1,0,96.891
bn3,9,,1,12.1,1,,bn,Burn/No Thin,1,0,1.936
bn3,11.9,,1,15,1,,bn,Burn/No Thin,1,0,24.152
bn3,45.9,,1,46.1,2,2,bn,Burn/No Thin,1,1,4.982
bc1,81,,1,82.5,2,1,bc,Burn/Understory Thin,1,1,46.095
bn3,9.9,,1,14.7,1,,bn,Burn/No Thin,1,0,25.456
bn3,17.5,,1,18.8,2,2,bn,Burn/No Thin,1,1,11.435
bn3,24.9,,1,27.8,2,1,bn,Burn/No Thin,1,1,73.556
bc1,28.5,,1,32,1,,bc,Burn/Understory Thin,1,0,49.439
bn3,51.1,,1,51.8,1,,bn,Burn/No Thin,1,0,22.563
bn3,77.5,,1,90.6,1,,bn,Burn/No Thin,1,0,9.831
bc1,88.6,,1,91.5,1,,bc,Burn/Understory Thin,1,0,24.746
bn3,6.2,,1,11.7,1,,bn,Burn/No Thin,1,0,28.416
bn3,61.1,,1,65,1,,bn,Burn/No Thin,1,0,67.594
bc1,87.6,,1,92,2,1,bc,Burn/Understory Thin,1,1,58.84
bc1,25.6,,1,29.6,1,,bc,Burn/Understory Thin,1,0,44.203
bn3,42.4,,1,43.2,2,2,bn,Burn/No Thin,1,1,3.785
bn3,13.8,,1,14.8,1,,bn,Burn/No Thin,1,0,12.893
bn3,8.1,,1,11.1,1,,bn,Burn/No Thin,1,0,2.898
bc1,19.1,,1,20.5,1,,bc,Burn/Understory Thin,1,0,52.06
bc1,16.1,,1,18.6,1,,bc,Burn/Understory Thin,1,0,41.97
bn3,6.3,,1,6.3,1,,bn,Burn/No Thin,1,0,4.57
bn3,63.8,,1,65.8,1,,bn,Burn/No Thin,1,0,30.307
bc1,148.7,,1,151.8,1,,bc,Burn/Understory Thin,1,0,47.14
bc1,19.8,,1,23.4,1,,bc,Burn/Understory Thin,1,0,62.672
bc1,20.2,,1,22.4,1,,bc,Burn/Understory Thin,1,0,34.435
bn3,8.7,,1,10.8,1,,bn,Burn/No Thin,1,0,0.647
bn3,6.3,,1,6.2,2,3,bn,Burn/No Thin,1,1,23.494
bc1,26.8,,1,28.7,1,,bc,Burn/Understory Thin,1,0,78.571
bc1,12.9,,1,17.1,1,,bc,Burn/Understory Thin,1,0,36.276
bn3,9.2,,1,8.6,1,,bn,Burn/No Thin,1,0,17.868
bn3,19.7,,1,23,1,,bn,Burn/No Thin,1,0,0.681
bc1,83.2,,1,88.2,2,1,bc,Burn/Understory Thin,1,1,43.731
bn3,23.8,,1,24.5,1,,bn,Burn/No Thin,1,0,42.918
bn3,12.7,,1,20.9,1,,bn,Burn/No Thin,1,0,18.388
bn3,13,,1,16.3,1,,bn,Burn/No Thin,1,0,28.562
bn3,37.8,,1,41.6,1,,bn,Burn/No Thin,1,0,12.369
bn3,56.6,,1,58.2,1,,bn,Burn/No Thin,1,0,43.996
bn3,20.9,,1,23.9,1,,bn,Burn/No Thin,1,0,11.385
bc1,119.1,,1,124,1,,bc,Burn/Understory Thin,1,0,48.845
bn3,15.6,,1,18.4,2,1,bn,Burn/No Thin,1,1,1.017
bn3,58.7,,1,60.7,1,,bn,Burn/No Thin,1,0,8.61
bn3,6.5,,1,9.1,1,,bn,Burn/No Thin,1,0,15.588
bn3,46.1,,1,49,1,,bn,Burn/No Thin,1,0,15.117
bn3,5.9,,1,7.2,2,1,bn,Burn/No Thin,1,1,6.486
bn3,34.9,,1,36.5,2,2,bn,Burn/No Thin,1,1,29.763
bc1,13.5,,1,16.8,1,,bc,Burn/Understory Thin,1,0,149.087
bn3,9.7,,1,14.3,1,,bn,Burn/No Thin,1,0,28.323
bn3,23.2,,1,25.2,1,,bn,Burn/No Thin,1,0,10.949
bn3,5.2,,1,6.9,1,,bn,Burn/No Thin,1,0,67.735
bc1,18.4,,1,18.3,2,2,bc,Burn/Understory Thin,1,1,46.578
bn3,105.6,,1,107.4,2,1,bn,Burn/No Thin,1,1,28.801
bn3,5.9,,1,7,2,1,bn,Burn/No Thin,1,1,11.43
bn3,16.7,,1,21.6,1,,bn,Burn/No Thin,1,0,40.482
bn3,27.7,,1,29.2,1,,bn,Burn/No Thin,1,0,62.605
bn3,15.9,,1,16.3,2,1,bn,Burn/No Thin,1,1,7.151
bn3,82.4,,1,84.9,1,,bn,Burn/No Thin,1,0,10.298
bn3,28.3,,1,30,1,,bn,Burn/No Thin,1,0,46.006
bn3,20.6,,1,25.2,1,,bn,Burn/No Thin,1,0,20.884
bn3,10.7,,1,14.2,1,,bn,Burn/No Thin,1,0,48.9
bn3,14.7,,1,20.2,1,,bn,Burn/No Thin,1,0,11.144
bn3,54.8,,1,56.8,1,,bn,Burn/No Thin,1,0,94.179
bn3,27,,1,28.2,1,,bn,Burn/No Thin,1,0,22.348
bn3,7.5,,1,10.7,2,1,bn,Burn/No Thin,1,1,33.893
bc1,113.6,,1,117.5,1,,bc,Burn/Understory Thin,1,0,177.87
bn3,19.2,,1,21.3,1,,bn,Burn/No Thin,1,0,16.565
bn3,53.4,,1,54.1,1,,bn,Burn/No Thin,1,0,19.858
bn3,9.4,,1,10.3,1,,bn,Burn/No Thin,1,0,70.342
bn3,21.9,,1,22.4,1,,bn,Burn/No Thin,1,0,15.658
bn3,5,,1,6.5,1,,bn,Burn/No Thin,1,0,8.246
bn3,93.7,,1,96.5,2,2,bn,Burn/No Thin,1,1,63.107
bn3,5.6,,1,6.6,1,,bn,Burn/No Thin,1,0,11.352
bn3,80.6,,1,81.3,1,,bn,Burn/No Thin,1,0,9.714
bn3,103.8,,1,105.4,1,,bn,Burn/No Thin,1,0,91.075
bn3,59.5,,1,63.1,1,,bn,Burn/No Thin,1,0,11.429
bc1,12.1,,1,13.3,1,,bc,Burn/Understory Thin,1,0,123.631
bn3,5.5,,1,6.8,2,1,bn,Burn/No Thin,1,1,25.669
bn3,8.6,,1,8.6,1,,bn,Burn/No Thin,1,0,41.706
bn3,45.8,,1,48.3,1,,bn,Burn/No Thin,1,0,17.955
bn3,60.6,,1,62.4,1,,bn,Burn/No Thin,1,0,34.918
bn3,7.8,,1,14.2,1,,bn,Burn/No Thin,1,0,9.026
bn3,5.1,,1,7.4,1,,bn,Burn/No Thin,1,0,26.426
bn3,7.7,,1,11.3,1,,bn,Burn/No Thin,1,0,88.365
bc1,25.3,,1,27.9,1,,bc,Burn/Understory Thin,1,0,183.197
bn3,76.8,,1,80.1,1,,bn,Burn/No Thin,1,0,15.436
bn3,30.5,,1,31.5,2,1,bn,Burn/No Thin,1,1,36.775
bc1,22.7,,1,26.4,1,0,bc,Burn/Understory Thin,1,0,100.662
bc1,24,,1,25.6,1,,bc,Burn/Understory Thin,1,0,113.224
bn3,39.7,,1,43.3,2,1,bn,Burn/No Thin,1,1,47.218
bc1,20.2,,1,20.2,1,,bc,Burn/Understory Thin,1,0,121.339
bn3,13.7,,1,14.9,1,,bn,Burn/No Thin,1,0,10.764
bn3,91.4,,1,93.4,2,2,bn,Burn/No Thin,1,1,39.359
bn3,68.5,,1,70.4,2,2,bn,Burn/No Thin,1,1,33.2
bn3,33.6,,1,33.9,2,2,bn,Burn/No Thin,1,1,15.298
bn3,54.1,,1,57.8,2,1,bn,Burn/No Thin,1,1,7.641
bc1,34.9,,1,34.9,2,4,bc,Burn/Understory Thin,1,1,49.542
bn3,9.4,,1,14.8,1,,bn,Burn/No Thin,1,0,41.96
bn3,66.3,,1,68.6,2,1,bn,Burn/No Thin,1,1,51.857
bn3,15,,1,21.9,1,,bn,Burn/No Thin,1,0,66.734
bn3,56.7,,1,58.1,2,1,bn,Burn/No Thin,1,1,17.116
bn3,69.2,,1,72.4,1,,bn,Burn/No Thin,1,0,43.84
bn3,6.9,,1,7.2,2,1,bn,Burn/No Thin,1,1,2.515
bn3,14.7,,1,19.1,1,,bn,Burn/No Thin,1,0,12.258
bc1,27.3,,1,34.7,1,,bc,Burn/Understory Thin,1,0,3.109
bn3,76.6,,1,76.7,2,3,bn,Burn/No Thin,1,1,23.153
bn3,9.5,,1,11.3,1,,bn,Burn/No Thin,1,0,16.736
bn3,27.2,,1,27.3,1,,bn,Burn/No Thin,1,0,43.91
bc1,7.6,,1,8.1,2,1,bc,Burn/Understory Thin,1,1,2.007
bn3,26.3,,1,30,2,2,bn,Burn/No Thin,1,1,9.32
bc1,8.4,,1,11,2,1,bc,Burn/Understory Thin,1,1,7.229
bc1,4.9,,1,6.5,2,2,bc,Burn/Understory Thin,1,1,1.698
bc1,14.6,,1,18.2,1,,bc,Burn/Understory Thin,1,0,21.857
bn3,45.1,,1,49.9,1,,bn,Burn/No Thin,1,0,33.184
bn3,62.3,,1,66.3,1,,bn,Burn/No Thin,1,0,15.268
bc1,12.5,,1,15.8,1,,bc,Burn/Understory Thin,1,0,8.728
bc1,7.9,,1,9.2,1,,bc,Burn/Understory Thin,1,0,12.029
bn3,5.7,,1,8.7,1,,bn,Burn/No Thin,1,0,67.871
bc1,5.8,,1,6.4,1,,bc,Burn/Understory Thin,1,0,3.15
bn3,95.7,,1,101.2,1,,bn,Burn/No Thin,1,0,13.913
bn3,158.8,,1,161.2,1,,bn,Burn/No Thin,1,0,184.868
bn3,82.4,,1,85.2,1,,bn,Burn/No Thin,1,0,2.754
bn3,60.3,,1,62,2,1,bn,Burn/No Thin,1,1,11.358
bc1,21.7,,1,11.8,2,1,bc,Burn/Understory Thin,1,1,3.357
bc1,23.6,,1,26.8,1,,bc,Burn/Understory Thin,1,0,7.941
bn3,45.1,,1,45.4,2,2,bn,Burn/No Thin,1,1,7.09
bn3,9.2,,1,12.3,1,,bn,Burn/No Thin,1,0,74.631
bc1,7.2,,1,9.9,1,,bc,Burn/Understory Thin,1,0,24.568
bc1,8.7,,1,9.8,2,1,bc,Burn/Understory Thin,1,1,3.083
bn3,77.3,,1,78.6,2,1,bn,Burn/No Thin,1,1,41.173
bn3,57.1,,1,60.9,1,,bn,Burn/No Thin,1,0,18.538
bc1,21.9,,1,28.6,1,,bc,Burn/Understory Thin,1,0,13.194
bc1,5.2,,1,8.2,1,,bc,Burn/Understory Thin,1,0,11.549
bn3,5.4,,1,6.6,1,,bn,Burn/No Thin,1,0,4.908
bc1,24.9,,1,28.4,1,,bc,Burn/Understory Thin,1,0,62.873
bn3,15.3,,1,16.6,1,,bn,Burn/No Thin,1,0,11.707
bc1,7.7,,1,9.2,1,,bc,Burn/Understory Thin,1,0,199.158
bn3,110.5,,1,114.2,1,,bn,Burn/No Thin,1,0,11.781
bn3,8.4,,1,8.4,2,1,bn,Burn/No Thin,1,1,17.891
bn3,5.4,,1,7,1,,bn,Burn/No Thin,1,0,27.589
bn3,18.2,,1,19.9,1,,bn,Burn/No Thin,1,0,18.816
bn3,12.2,,1,12.1,2,1,bn,Burn/No Thin,1,1,8.963
bn3,13.6,,1,17.6,1,,bn,Burn/No Thin,1,0,18.225
bn3,49.1,,1,51.3,1,,bn,Burn/No Thin,1,0,19.48
bn3,88.7,,1,89.7,1,,bn,Burn/No Thin,1,0,55.838
bc1,13.3,,1,15.6,2,1,bc,Burn/Understory Thin,1,1,5.058
bn3,55.6,,1,80.3,1,,bn,Burn/No Thin,1,0,21.049
bn3,56.6,,1,69.5,1,,bn,Burn/No Thin,1,0,21.507
bn3,6.6,,1,10.9,1,,bn,Burn/No Thin,1,0,33.528
bc1,5,,1,8,1,,bc,Burn/Understory Thin,1,0,14.938
bn3,113.1,,1,116.8,2,1,bn,Burn/No Thin,1,1,13.443
bn3,48,,1,49.3,1,,bn,Burn/No Thin,1,0,11.744
bn3,7.4,,1,8.9,1,,bn,Burn/No Thin,1,0,48.009
bn3,21.8,,1,24.5,1,,bn,Burn/No Thin,1,0,6.003
bn3,5.6,,1,5.2,2,1,bn,Burn/No Thin,1,1,2.93
bn3,5,,1,6.3,1,,bn,Burn/No Thin,1,0,13.939
bn3,56.4,,1,59.3,2,2,bn,Burn/No Thin,1,1,7.842
bc1,12.1,,1,14.7,2,1,bc,Burn/Understory Thin,1,1,28.043
bc1,10.3,,1,25.7,2,1,bc,Burn/Understory Thin,1,1,8.725
bn3,17.5,,1,22.4,1,,bn,Burn/No Thin,1,0,86.574
