Plot,DBH_11,DC_2011,DBH_17,Status_2017,DC_2017,sizeclass,Died,Treatment,ddd,fell,Carbon,carbon_mg_ha
bc3,26.6,0,29.3,2,1,2,Drought,bc,1,0,0.164755817,0.041188954
bc3,7.3,0,7.2,2,2,1,Drought,bc,1,0,0.007177634,0.001794408
bc3,15.1,0,15.3,2,1,1,Drought,bc,1,0,0.040562026,0.010140506
bc3,14.3,0,16.2,2,1,1,Drought,bc,1,0,0.035452638,0.00886316
bc3,26.1,0,28.7,2,1,2,Drought,bc,1,0,0.157191058,0.039297764
bc3,23.2,0,24.6,2,2,2,Drought,bc,1,0,0.117419933,0.029354983
bc3,7.1,0,7.8,2,1,1,Drought,bc,1,0,0.006292889,0.001573222
bc3,21,0,18.1,2,2,2,Drought,bc,1,0,0.09174986,0.022937465
bc3,15,0,19,2,1,1,Drought,bc,1,0,0.039900826,0.009975207
bc3,105.3,0,108,2,3,6,Drought,bc,1,0,4.99086534,1.247716335
bc3,106.4,0,110,2,4,6,Drought,bc,1,0,4.133646859,1.033411715
bc3,61.4,0,61.8,2,4,4,Drought,bc,1,0,1.309856204,0.327464051
bc3,20.5,0,27.8,2,1,2,Drought,bc,1,0,0.08643624,0.02160906
bc3,111.3,0,114,2,3,6,Drought,bc,1,0,4.612363936,1.153090984
bc3,151.8,0,166.2,2,2,6,Drought,bc,1,0,9.816829372,2.454207343
bc3,7.5,0,9.1,2,1,1,Drought,bc,1,0,0.007202971,0.001800743
bc3,30.5,0,31.2,2,1,2,Drought,bc,1,0,0.231226204,0.057806551
bc3,7.5,0,13,2,2,1,Drought,bc,1,0,0.007202971,0.001800743
bc3,85.4,0,87.8,2,2,5,Drought,bc,1,0,2.968605565,0.742151391
bc3,44.7,0,44.7,2,2,3,Drought,bc,1,0,0.596268615,0.149067154
bc3,94.6,0,96.4,2,3,5,Drought,bc,1,0,3.826063247,0.956515812
bc3,84.1,0,85.9,2,2,5,Drought,bc,1,0,2.857793165,0.714448291
bc3,100.3,0,101.3,2,1,6,Drought,bc,1,0,4.42358044,1.10589511
bc3,28.3,0,30.1,2,1,2,Drought,bc,1,0,0.16489047,0.041222618
bc3,30.8,0,30.4,2,4,2,Drought,bc,1,0,0.236902141,0.059225535
bc3,109,0,113,2,1,6,Drought,bc,1,0,5.437209512,1.359302378
bc3,82.2,0,86.2,2,1,5,Drought,bc,1,0,2.700341649,0.675085412
bc3,102.1,0,114.6,2,2,6,Drought,bc,1,0,4.623101936,1.155775484
bc3,90.5,0,91.3,2,2,5,Drought,bc,1,0,3.427896133,0.856974033
bc3,29.6,0,31.5,2,1,2,Drought,bc,1,0,0.214688725,0.053672181
bc3,13.3,0,15,2,1,1,Drought,bc,1,0,0.029634362,0.00740859
bc3,33.5,0,38.8,2,1,2,Drought,bc,1,0,0.291737912,0.072934478
bc3,8,0,7.4,2,1,1,Drought,bc,1,0,0.008445338,0.002111334
bc3,16.6,0,24.1,2,1,1,Drought,bc,1,0,0.05127126,0.012817815
bc3,14.6,0,17.4,2,1,1,Drought,bc,1,0,0.037320597,0.009330149
bc3,17.9,0,19,2,1,1,Drought,bc,1,0,0.061787754,0.015446939
bc3,9.2,0,8.5,2,2,1,Drought,bc,1,0,0.012062732,0.003015683
bc3,20.5,0,21.8,2,1,2,Drought,bc,1,0,0.08643624,0.02160906
bc3,17.2,0,18.3,2,2,1,Drought,bc,1,0,0.055979625,0.013994906
bc3,19.5,0,21.9,2,2,1,Drought,bc,1,0,0.076371223,0.019092806
bc3,19.9,0,21.5,2,1,1,Drought,bc,1,0,0.080308055,0.020077014
bc3,122.2,0,123,2,2,6,Drought,bc,1,0,7.219628641,1.80490716
bc3,143.7,0,144,2,2,6,Drought,bc,1,0,10.79215978,2.698039946
bc3,91.5,0,93.4,2,2,5,Drought,bc,1,0,3.52260642,0.880651605
bc3,29.8,0,33.4,2,1,2,Drought,bc,1,0,0.186947512,0.046736878
bc3,130.6,0,134.6,2,1,6,Drought,bc,1,0,6.807005623,1.701751406
bc3,11.8,0,12.5,2,1,1,Drought,bc,1,0,0.022046278,0.005511569
bc3,29.1,0,31.7,2,1,2,Drought,bc,1,0,0.205816172,0.051454043
bc3,26.6,0,27.6,2,2,2,Drought,bc,1,0,0.164755817,0.041188954
bc3,23.3,0,25,2,1,2,Drought,bc,1,0,0.118677256,0.029669314
bc3,22.7,0,26.6,2,1,2,Drought,bc,1,0,0.111252793,0.027813198
bc3,22.3,0,25.2,2,1,2,Drought,bc,1,0,0.106461447,0.026615362
bc3,16.6,0,16.9,2,2,1,Drought,bc,1,0,0.045498579,0.011374645
bc3,12.3,0,13.4,2,1,1,Drought,bc,1,0,0.024427461,0.006106865
bc3,14.3,0,15.6,2,1,1,Drought,bc,1,0,0.035452638,0.00886316
bc3,23.2,0,23.9,2,2,2,Drought,bc,1,0,0.117419933,0.029354983
bc3,35,0,41.4,2,1,2,Drought,bc,1,0,0.325186417,0.081296604
bc3,10.8,0,13.8,2,1,1,Drought,bc,1,0,0.017713935,0.004428484
bc3,42.6,0,48.3,2,1,3,Drought,bc,1,0,0.529226343,0.132306586
bc3,63.5,0,63.2,2,1,4,Drought,bc,1,0,1.42376492,0.35594123
bc3,7.3,0,8.4,2,1,1,Drought,bc,1,0,0.006738757,0.001684689
bc3,26.5,0,29.2,2,1,2,Drought,bc,1,0,0.163225868,0.040806467
bc3,21.1,0,26.4,2,1,2,Drought,bc,1,0,0.092835356,0.023208839
bc3,77.7,0,77.5,2,2,4,Drought,bc,1,0,2.348452774,0.587113194
bc3,21.2,0,23.8,2,1,2,Drought,bc,1,0,0.093928482,0.02348212
bc3,77.4,0,83,2,2,4,Drought,bc,1,0,2.32603067,0.581507667
bc3,91.2,0,94.2,2,2,5,Drought,bc,1,0,3.494031471,0.873507868
bc3,98.7,0,100.8,2,2,5,Drought,bc,1,0,4.250621843,1.062655461
bc3,8,0,8.1,2,2,1,Drought,bc,1,0,0.008445338,0.002111334
bc3,116.5,0,119,2,2,6,Drought,bc,1,0,6.412945527,1.603236382
bc3,103.6,0,104.6,2,2,6,Drought,bc,1,0,4.793399103,1.198349776
bc3,24.6,0,28.3,2,1,2,Drought,bc,1,0,0.110389409,0.027597352
bc3,,0,5.5,2,1,,Drought,bc,1,0,,
bc3,,0,5.4,2,1,,Drought,bc,1,0,,
bc3,,0,5.1,2,1,,Drought,bc,1,0,,
bc3,7.9,0,8.9,2,1,1,Drought,bc,1,0,0.008187395,0.002046849
bc3,6.4,0,8.5,2,1,1,Drought,bc,1,0,0.004873311,0.001218328
bc3,,0,7.6,2,3,,Drought,bc,1,0,,
bc3,,0,5.7,2,1,,Drought,bc,1,0,,
bc3,,0,5.7,2,1,,Drought,bc,1,0,,
bc3,,0,4.5,2,2,,Drought,bc,1,0,,
bc3,,0,5.3,2,2,,Drought,bc,1,0,,
bc3,,0,5.8,2,1,,Drought,bc,1,0,,
bc3,,0,17.5,2,1,,Drought,bc,1,0,,
bc3,,0,5.9,2,1,,Drought,bc,1,0,,
bc3,,0,5.3,2,1,,Drought,bc,1,0,,
bc3,6.3,0,7.8,2,1,1,Drought,bc,1,0,0.004687996,0.001171999
bc3,,0,9.4,2,1,,Drought,bc,1,0,,
bc3,,0,7.3,2,1,,Drought,bc,1,0,,
bn1,79.2,0,78.4,2,1,4,Drought,bn,1,0,2.462496132,0.615624033
bn1,27.2,0,27.5,2,1,2,Drought,bn,1,0,0.174115165,0.043528791
bn1,6,0,5,2,1,1,Drought,bn,1,0,0.004157572,0.001039393
bn1,33,0,32.7,2,1,2,Drought,bn,1,0,0.281067139,0.070266785
bn1,82.6,0,85.6,2,2,5,Drought,bn,1,0,2.733047142,0.683261786
bn1,22.2,0,22.6,2,1,2,Drought,bn,1,0,0.105283244,0.026320811
bn1,8.9,0,9.6,2,1,1,Drought,bn,1,0,0.010985871,0.002746468
bn1,64.8,0,66.4,2,2,4,Drought,bn,1,0,1.49713829,0.374284573
bn1,119.3,0,127.5,2,2,6,Drought,bn,1,0,6.802082847,1.700520712
bn1,5.8,0,5.5,2,1,1,Drought,bn,1,0,0.003824892,0.000956223
bn1,91.2,0,92.4,2,2,5,Drought,bn,1,0,3.494031471,0.873507868
bn1,63.7,0,66.8,2,1,4,Drought,bn,1,0,1.434910026,0.358727507
bn1,145.2,0,147.3,2,1,6,Drought,bn,1,0,8.810084771,2.202521193
bn1,55.7,0,59,2,1,3,Drought,bn,1,0,1.028753883,0.257188471
bn1,55.6,0,56.6,2,3,3,Drought,bn,1,0,1.024180772,0.256045193
bn1,7,0,10,2,1,1,Drought,bn,1,0,0.00607676,0.00151919
bn1,6.8,0,10.4,2,2,1,Drought,bn,1,0,0.005189962,0.00129749
bn1,7.6,0,8.5,2,1,1,Drought,bn,1,0,0.007442034,0.001860508
bn1,8,0,8.2,2,1,1,Drought,bn,1,0,0.008814188,0.002203547
bn1,7.2,0,8.1,2,2,1,Drought,bn,1,0,0.006513545,0.001628386
bn1,18.6,0,18.8,2,1,1,Drought,bn,1,0,0.067941392,0.016985348
bn1,29.8,0,30.5,2,1,2,Drought,bn,1,0,0.218300495,0.054575124
bn1,14,0,15.5,2,2,1,Drought,bn,1,0,0.029839975,0.007459994
bn1,82.9,0,86.2,2,1,5,Drought,bn,1,0,2.757730671,0.689432668
bn1,24,0,24.4,2,2,2,Drought,bn,1,0,0.127703527,0.031925882
bn1,13.1,0,13.5,2,1,1,Drought,bn,1,0,0.028544779,0.007136195
bn1,15.8,0,16.4,2,2,1,Drought,bn,1,0,0.045373531,0.011343383
bn1,6.7,0,6.5,2,1,1,Drought,bn,1,0,0.005455225,0.001363806
bn1,14.7,0,15.3,2,3,1,Drought,bn,1,0,0.034604653,0.008651163
bn1,12.4,0,13.4,2,1,1,Drought,bn,1,0,0.024921273,0.006230318
bn1,10.4,0,11,2,1,1,Drought,bn,1,0,0.016137289,0.004034322
bn1,14.3,0,15,2,1,1,Drought,bn,1,0,0.035452638,0.00886316
bn1,10.6,0,11,2,2,1,Drought,bn,1,0,0.01658333,0.004145833
bn1,10.9,0,15,2,2,1,Drought,bn,1,0,0.017657071,0.004414268
bn1,5.7,0,5.4,2,1,1,Drought,bn,1,0,0.003664733,0.000916183
bn1,9.3,0,10.2,2,1,1,Drought,bn,1,0,0.012359224,0.003089806
bn1,21.1,0,22.8,2,1,2,Drought,bn,1,0,0.092835356,0.023208839
bn1,7.2,0,7.5,2,1,1,Drought,bn,1,0,0.006513545,0.001628386
bn1,15.3,0,16.8,2,1,1,Drought,bn,1,0,0.041903941,0.010475985
bn1,10.5,0,11,2,1,1,Drought,bn,1,0,0.016523237,0.004130809
bn1,11.4,0,12.4,2,1,1,Drought,bn,1,0,0.020245391,0.005061348
bn1,5.3,0,5,2,1,1,Drought,bn,1,0,0.003064505,0.000766126
bn1,11,0,11.6,2,1,1,Drought,bn,1,0,0.01853536,0.00463384
bn1,13.9,0,13.7,2,2,1,Drought,bn,1,0,0.033050559,0.00826264
bn1,4.9,0,4.7,2,2,1,Drought,bn,1,0,0.002527246,0.000631812
bn1,124.9,0,126,2,2,6,Drought,bn,1,0,6.10637436,1.52659359
bn1,12.5,0,12.5,2,1,1,Drought,bn,1,0,0.025420998,0.00635525
bn1,6.2,0,6.5,2,1,1,Drought,bn,1,0,0.004506957,0.001126739
bn1,66,0,67,2,1,4,Drought,bn,1,0,1.566830185,0.391707546
bn1,73,0,78.1,2,1,4,Drought,bn,1,0,1.652545926,0.413136482
bn1,7.3,0,5.8,2,1,1,Drought,bn,1,0,0.006738757,0.001684689
bn1,66.2,0,68,2,1,4,Drought,bn,1,0,1.5786299,0.394657475
bn1,59.7,0,61.6,2,1,3,Drought,bn,1,0,1.22176769,0.305441923
bn1,147.4,0,149.7,2,1,6,Drought,bn,1,0,9.138542953,2.284635738
bn1,26.3,0,29,2,3,2,Drought,bn,1,0,0.160191497,0.040047874
bn1,5.6,0,6,2,1,1,Drought,bn,1,0,0.003508649,0.000877162
bn1,5.5,0,5.9,2,1,1,Drought,bn,1,0,0.003356606,0.000839152
bn1,8.4,0,8.2,2,1,1,Drought,bn,1,0,0.009525317,0.002381329
bn1,7.2,0,7.4,2,1,1,Drought,bn,1,0,0.006513545,0.001628386
bn1,11.1,0,11.9,2,1,1,Drought,bn,1,0,0.018954434,0.004738608
bn1,8.9,0,9.8,2,1,1,Drought,bn,1,0,0.010985871,0.002746468
bn1,6.6,0,6.5,2,1,1,Drought,bn,1,0,0.005256893,0.001314223
bn1,6.3,0,6.2,2,1,1,Drought,bn,1,0,0.004687996,0.001171999
bn1,44.1,0,49.2,2,2,3,Drought,bn,1,0,0.576625871,0.144156468
bn1,19,0,19.8,2,1,1,Drought,bn,1,0,0.07161536,0.01790384
bn1,5.3,0,5.5,2,1,1,Drought,bn,1,0,0.003064505,0.000766126
bn1,30.4,0,31.2,2,1,2,Drought,bn,1,0,0.229352462,0.057338116
bn1,29.3,0,30.4,2,2,2,Drought,bn,1,0,0.209338374,0.052334593
bn1,9.9,0,9.9,2,1,1,Drought,bn,1,0,0.014288557,0.003572139
bn1,22.5,0,22.8,2,1,2,Drought,bn,1,0,0.10884138,0.027210345
bn1,24.1,0,25.4,2,1,2,Drought,bn,1,0,0.129025336,0.032256334
bn1,7.5,0,11.1,2,1,1,Drought,bn,1,0,0.007202971,0.001800743
bn1,15.2,0,15.9,2,1,1,Drought,bn,1,0,0.041229724,0.010307431
bn1,32.1,0,33.4,2,1,2,Drought,bn,1,0,0.262454605,0.065613651
bn1,11.3,0,11,2,1,1,Drought,bn,1,0,0.019809425,0.004952356
bn1,25.3,0,26.5,2,1,2,Drought,bn,1,0,0.145526127,0.036381532
bn1,12.2,0,12.3,2,1,1,Drought,bn,1,0,0.023939538,0.005984884
bn1,6.7,0,6.6,2,2,1,Drought,bn,1,0,0.005455225,0.001363806
bn1,33,0,34,2,1,2,Drought,bn,1,0,0.281067139,0.070266785
bn1,33.2,0,34.3,2,1,2,Drought,bn,1,0,0.28530697,0.071326743
bn1,28.3,0,28.7,2,2,2,Drought,bn,1,0,0.192082413,0.048020603
bn1,14,0,15.5,2,1,1,Drought,bn,1,0,0.033641657,0.008410414
bn1,22.8,0,24.7,2,1,2,Drought,bn,1,0,0.112470347,0.028117587
bn1,6.7,0,7,2,1,1,Drought,bn,1,0,0.005455225,0.001363806
bn1,8.9,0,8.9,2,1,1,Drought,bn,1,0,0.010985871,0.002746468
bn1,32.2,0,33.8,2,1,2,Drought,bn,1,0,0.264485136,0.066121284
bn1,69.9,0,72.2,2,2,4,Drought,bn,1,0,1.8065452,0.4516363
bn1,9.1,0,7.8,2,1,1,Drought,bn,1,0,0.011605205,0.002901301
bn1,7.5,0,7.8,2,1,1,Drought,bn,1,0,0.007202971,0.001800743
bn1,6.7,0,8.1,2,1,1,Drought,bn,1,0,0.005455225,0.001363806
bn1,47.7,0,50.5,2,2,3,Drought,bn,1,0,0.700444073,0.175111018
bn1,8.5,0,8.4,2,1,1,Drought,bn,1,0,0.009807505,0.002451876
bn1,43.3,0,48.1,2,2,3,Drought,bn,1,0,0.551044155,0.137761039
bn1,14.4,0,14.8,2,2,1,Drought,bn,1,0,0.036068932,0.009017233
bn1,78.8,0,81.8,2,1,4,Drought,bn,1,0,2.431768685,0.607942171
bn1,6.2,0,7.1,2,1,1,Drought,bn,1,0,0.004506957,0.001126739
bn1,32.2,0,34,2,2,2,Drought,bn,1,0,0.264485136,0.066121284
bn1,14.7,0,15.2,2,1,1,Drought,bn,1,0,0.037956011,0.009489003
bn1,16.9,0,17.2,2,1,1,Drought,bn,1,0,0.053594575,0.013398644
bn1,32.1,0,34.7,2,1,2,Drought,bn,1,0,0.262454605,0.065613651
bn1,12.5,0,12.9,2,1,1,Drought,bn,1,0,0.025420998,0.00635525
bn1,77.8,0,81.6,2,1,4,Drought,bn,1,0,1.929534423,0.482383606
bn1,7.9,0,9,2,1,1,Drought,bn,1,0,0.008187395,0.002046849
bn1,18.8,0,19.3,2,2,1,Drought,bn,1,0,0.069763937,0.017440984
bn1,7.3,0,7.7,2,2,1,Drought,bn,1,0,0.006738757,0.001684689
bn1,68.4,0,70.4,2,1,4,Drought,bn,1,0,1.410499845,0.352624961
bn1,8.3,0,8.1,2,1,1,Drought,bn,1,0,0.010313317,0.002578329
bn1,12.2,0,14.1,2,1,1,Drought,bn,1,0,0.023939538,0.005984884
bn1,14.2,0,16.4,2,1,1,Drought,bn,1,0,0.034842675,0.008710669
bn1,90,0,92.4,2,1,5,Drought,bn,1,0,2.750451911,0.687612978
bn1,106.6,0,109.4,2,1,6,Drought,bn,1,0,4.152583145,1.038145786
bn1,11.5,0,11.7,2,1,1,Drought,bn,1,0,0.020687035,0.005171759
bn1,7.8,0,8.3,2,1,1,Drought,bn,1,0,0.007934217,0.001983554
bn1,71.6,0,69.2,2,2,4,Drought,bn,1,0,1.917464336,0.479366084
bn1,41.2,0,42.6,2,1,3,Drought,bn,1,0,0.410954723,0.102738681
bn1,7.2,0,8.1,2,1,1,Drought,bn,1,0,0.006513545,0.001628386
bn1,12.2,0,12.4,2,1,1,Drought,bn,1,0,0.023939538,0.005984884
bn1,53,0,53.3,2,3,3,Drought,bn,1,0,0.909516447,0.227379112
bn1,10.3,0,14.5,2,1,1,Drought,bn,1,0,0.015756775,0.003939194
bn1,9.8,0,10.7,2,1,1,Drought,bn,1,0,0.013934835,0.003483709
bn1,48.2,0,51.5,2,1,3,Drought,bn,1,0,0.718786523,0.179696631
bn1,24.3,0,25.4,2,1,2,Drought,bn,1,0,0.113854252,0.028463563
bn1,84.1,0,84.7,2,1,5,Drought,bn,1,0,2.332081931,0.583020483
bn1,31.7,0,32.1,2,1,2,Drought,bn,1,0,0.217258985,0.054314746
bn1,64.5,0,69.8,2,1,4,Drought,bn,1,0,1.48001044,0.37000261
bn1,29,0,37.5,2,1,2,Drought,bn,1,0,0.204068438,0.051017109
bn1,30.3,0,33.4,2,1,2,Drought,bn,1,0,0.227487815,0.056871954
bn1,33.2,0,36.2,2,1,2,Drought,bn,1,0,0.28530697,0.071326743
bn1,43.9,0,47.6,2,1,3,Drought,bn,1,0,0.570165424,0.142541356
bn1,35.3,0,39.3,2,1,2,Drought,bn,1,0,0.332137433,0.083034358
bn1,42.4,0,45.2,2,1,3,Drought,bn,1,0,0.523089132,0.130772283
bn1,52.9,0,55,2,1,3,Drought,bn,1,0,0.905267884,0.226316971
bn1,8.8,0,9.6,2,1,1,Drought,bn,1,0,0.010683783,0.002670946
bn1,16.2,0,16.8,2,2,1,Drought,bn,1,0,0.048268624,0.012067156
bn1,11.2,0,11.9,2,1,1,Drought,bn,1,0,0.019379114,0.004844779
bn1,16,0,15.7,2,1,1,Drought,bn,1,0,0.046807714,0.011701929
bn1,12.4,0,11.9,2,1,1,Drought,bn,1,0,0.024921273,0.006230318
bn1,121.8,0,123.1,2,2,6,Drought,bn,1,0,7.16115204,1.79028801
bn1,6.6,0,7.8,2,1,1,Drought,bn,1,0,0.005256893,0.001314223
bn1,36.2,0,38,2,1,2,Drought,bn,1,0,0.353519605,0.088379901
bn1,52,0,55.2,2,1,3,Drought,bn,1,0,0.867563695,0.216890924
bn1,9.5,0,12.3,2,1,1,Drought,bn,1,0,0.012905254,0.003226314
bn1,104.9,0,105.5,2,1,6,Drought,bn,1,0,4.943974261,1.235993565
bn1,35.2,0,37.2,2,1,2,Drought,bn,1,0,0.329810673,0.082452668
bn1,13.5,0,14.8,2,4,1,Drought,bn,1,0,0.030748402,0.007687101
bn1,10.3,0,12,2,1,1,Drought,bn,1,0,0.015756775,0.003939194
bn1,31.2,0,33.5,2,1,2,Drought,bn,1,0,0.244598253,0.061149563
bn1,116.6,0,119,2,1,6,Drought,bn,1,0,6.426608061,1.606652015
bn1,132.8,0,134.6,2,1,6,Drought,bn,1,0,7.089485481,1.77237137
bn1,6.6,0,8.1,2,1,1,Drought,bn,1,0,0.007981278,0.001995319
bn1,22.7,0,22.4,2,1,2,Drought,bn,1,0,0.111252793,0.027813198
bn1,9,0,10.1,2,1,1,Drought,bn,1,0,0.011293003,0.002823251
bn1,10.4,0,11,2,1,1,Drought,bn,1,0,0.016137289,0.004034322
bn1,7.3,0,6.7,2,1,1,Drought,bn,1,0,0.006738757,0.001684689
bn1,18.2,0,21.3,2,1,1,Drought,bn,1,0,0.064382343,0.016095586
bn1,36.5,0,39.5,2,1,2,Drought,bn,1,0,0.360824561,0.09020614
bn1,23.3,0,24.3,2,1,2,Drought,bn,1,0,0.102801978,0.025700494
bn1,145.3,0,147.6,2,2,6,Drought,bn,1,0,8.824861138,2.206215285
bn1,23.5,0,23.1,2,3,2,Drought,bn,1,0,0.121215927,0.030303982
bn1,14,0,16.1,2,1,1,Drought,bn,1,0,0.033641657,0.008410414
bn1,5.9,0,6.6,2,1,1,Drought,bn,1,0,0.003989161,0.00099729
bn1,5.5,0,6.3,2,1,1,Drought,bn,1,0,0.003356606,0.000839152
bn1,12.2,0,12.3,2,1,1,Drought,bn,1,0,0.023939538,0.005984884
bn1,8.6,0,8.9,2,1,1,Drought,bn,1,0,0.010094627,0.002523657
bn1,15.2,0,16.2,2,1,1,Drought,bn,1,0,0.041229724,0.010307431
bn1,130.3,0,131.3,2,3,6,Drought,bn,1,0,8.465526978,2.116381745
bn1,13.1,0,13.6,2,1,1,Drought,bn,1,0,0.028544779,0.007136195
bn1,34.3,0,35.6,2,1,2,Drought,bn,1,0,0.309307379,0.077326845
bn1,8.6,0,9.5,2,1,1,Drought,bn,1,0,0.010094627,0.002523657
bn1,6.4,0,6.8,2,1,1,Drought,bn,1,0,0.004873311,0.001218328
bn1,33,0,33.5,2,1,2,Drought,bn,1,0,0.281067139,0.070266785
bn1,15.5,0,16.4,2,1,1,Drought,bn,1,0,0.043272015,0.010818004
bn1,18.1,0,18.2,2,1,1,Drought,bn,1,0,0.063510397,0.015877599
bn1,134.2,0,135,2,2,6,Drought,bn,1,0,9.108038644,2.277009661
bn1,88.4,0,89.5,2,2,5,Drought,bn,1,0,3.233997445,0.808499361
bn1,11.6,0,11.6,2,1,1,Drought,bn,1,0,0.021134382,0.005283595
bn1,44.4,0,47.5,2,1,3,Drought,bn,1,0,0.586398141,0.146599535
bn1,37.8,0,63.4,2,1,2,Drought,bn,1,0,0.393516649,0.098379162
bn1,26.6,0,28.2,2,1,2,Drought,bn,1,0,0.164755817,0.041188954
bn1,122.9,0,126.2,2,1,6,Drought,bn,1,0,5.871106271,1.467776568
bn1,25.5,0,26.4,2,1,2,Drought,bn,1,0,0.148392086,0.037098021
bn1,35.9,0,33.3,2,1,2,Drought,bn,1,0,0.346303669,0.086575917
bn1,20.2,0,22,2,1,2,Drought,bn,1,0,0.08333852,0.02083463
bn1,50.4,0,52.4,2,1,3,Drought,bn,1,0,0.802883505,0.200720876
bn1,36.7,0,38.7,2,2,2,Drought,bn,1,0,0.365744162,0.09143604
bn1,16.3,0,17.5,2,1,1,Drought,bn,1,0,0.049009151,0.012252288
bn1,61.9,0,64.3,2,1,4,Drought,bn,1,0,1.336463776,0.334115944
bn1,27.3,0,27.8,2,1,2,Drought,bn,1,0,0.175705142,0.043926285
bn1,6.9,0,6.9,2,1,1,Drought,bn,1,0,0.005865127,0.001466282
bn1,6.5,0,7.2,2,1,1,Drought,bn,1,0,0.005062932,0.001265733
bn1,12.4,0,13.3,2,1,1,Drought,bn,1,0,0.024921273,0.006230318
bn1,66.4,0,68.8,2,2,4,Drought,bn,1,0,1.590482507,0.397620627
bn1,7.1,0,7.9,2,1,1,Drought,bn,1,0,0.006292889,0.001573222
bn1,69.3,0,71.3,2,1,4,Drought,bn,1,0,1.768336184,0.442084046
bn1,81.7,0,85,2,2,5,Drought,bn,1,0,2.659789887,0.664947472
bn1,16.4,0,17.6,2,1,1,Drought,bn,1,0,0.049756419,0.012439105
bn1,63.5,0,64.4,2,4,4,Drought,bn,1,0,1.42376492,0.35594123
bn1,98.7,0,97.4,2,1,5,Drought,bn,1,0,4.250621843,1.062655461
bn1,78.3,0,80,2,1,4,Drought,bn,1,0,1.959849436,0.489962359
bn1,34.3,0,35.5,2,2,2,Drought,bn,1,0,0.309307379,0.077326845
bn1,52.5,0,54.5,2,1,3,Drought,bn,1,0,0.88839223,0.222098058
bn1,7.4,0,7.7,2,1,1,Drought,bn,1,0,0.006968556,0.001742139
bn1,67.1,0,72.4,2,1,4,Drought,bn,1,0,1.632384257,0.408096064
bn1,7.8,0,8.7,2,1,1,Drought,bn,1,0,0.007934217,0.001983554
bn1,11.9,0,11.9,2,1,1,Drought,bn,1,0,0.022510874,0.005627719
bn1,12.2,0,12.9,2,1,1,Drought,bn,1,0,0.023939538,0.005984884
bn1,20.6,0,22.3,2,1,2,Drought,bn,1,0,0.087483842,0.02187096
bn1,5.5,0,7.5,2,1,1,Drought,bn,1,0,0.003356606,0.000839152
bn1,11.9,0,12.1,2,1,1,Drought,bn,1,0,0.022510874,0.005627719
bn1,14.2,0,15,2,1,1,Drought,bn,1,0,0.034842675,0.008710669
bn1,16.3,0,19.7,2,1,1,Drought,bn,1,0,0.049009151,0.012252288
bn1,16.4,0,16.9,2,1,1,Drought,bn,1,0,0.049756419,0.012439105
bn1,6.4,0,6.8,2,1,1,Drought,bn,1,0,0.004873311,0.001218328
bn1,13.2,0,14.2,2,1,1,Drought,bn,1,0,0.029086524,0.007271631
bn1,15.1,0,16.2,2,1,1,Drought,bn,1,0,0.040562026,0.010140506
bn1,5.9,0,6.1,2,1,1,Drought,bn,1,0,0.003989161,0.00099729
bn1,34.5,0,37.1,2,2,2,Drought,bn,1,0,0.313795855,0.078448964
bn1,20.4,0,22,2,1,2,Drought,bn,1,0,0.085396164,0.021349041
bn1,21.5,0,22.7,2,1,2,Drought,bn,1,0,0.097253819,0.024313455
bn1,30.9,0,32.1,2,1,2,Drought,bn,1,0,0.238812406,0.059703101
bn1,23.5,0,24.4,2,3,2,Drought,bn,1,0,0.121215927,0.030303982
bn1,30.1,0,31.1,2,1,2,Drought,bn,1,0,0.223785747,0.055946437
bn1,5.9,0,6,2,1,1,Drought,bn,1,0,0.003989161,0.00099729
bn1,6.7,0,6.1,2,1,1,Drought,bn,1,0,0.005455225,0.001363806
bn1,7.2,0,7.7,2,1,1,Drought,bn,1,0,0.006513545,0.001628386
bn1,8.9,0,9.1,2,1,1,Drought,bn,1,0,0.010985871,0.002746468
bn1,19,0,19.8,2,1,1,Drought,bn,1,0,0.07161536,0.01790384
bn1,7.1,0,8.2,2,1,1,Drought,bn,1,0,0.006292889,0.001573222
bn1,23.9,0,24.7,2,1,2,Drought,bn,1,0,0.126389836,0.031597459
bn1,111.2,0,111.6,2,2,6,Drought,bn,1,0,5.713487624,1.428371906
bn1,9.3,0,9.7,2,1,1,Drought,bn,1,0,0.012244928,0.003061232
bn1,8.2,0,7.8,2,1,1,Drought,bn,1,0,0.008975629,0.002243907
bn1,9.2,0,9.5,2,1,1,Drought,bn,1,0,0.011922505,0.002980626
bn1,8.8,0,9.6,2,1,1,Drought,bn,1,0,0.010683783,0.002670946
bn1,35.4,0,37.1,2,1,2,Drought,bn,1,0,0.284151328,0.071037832
bn1,9.7,0,10.2,2,1,1,Drought,bn,1,0,0.013586394,0.003396599
bn1,40.9,0,43.3,2,1,3,Drought,bn,1,0,0.403714931,0.100928733
bn1,14.6,0,15.2,2,1,1,Drought,bn,1,0,0.037320597,0.009330149
bn1,6.7,0,7,2,1,1,Drought,bn,1,0,0.005455225,0.001363806
bn1,64.7,0,67.5,2,1,4,Drought,bn,1,0,1.491415932,0.372853983
bn1,8.5,0,8.2,2,1,1,Drought,bn,1,0,0.009807505,0.002451876
bn1,18.2,0,18.9,2,1,1,Drought,bn,1,0,0.064382343,0.016095586
